Task start time;End time;Map name;Cleaning plan;Robot name;S/N;User;Task completion (%);Cleaning plan area (?);Total time;Total time (h);Actual cleaning area(?);Work efficiency (?/h);Water usage (L);Start battery level (%);End battery level (%);Remaining life of consumables;Remaining life of consumables;Remaining life of consumables;Planned crystallization area (?);Actual crystallization area (?);Receive task report time;Task start mode;Uncleaned area (?);Plan running time (s);Task type;Remarks;Download link;Task status
2024-08-05 08:35:57;2024-08-05 09:57:52;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;93.14;601.72;1 h 1 min 54 sec;1.0317;560.46;543.12;0;99;66;100.00;100.00;100.00;;;2024-08-05 16:01:10;normal;41.26;00: 50: 08;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8d5efbc6-1c31-4400-96bf-b56dfd552aa0;Normal end
2024-08-03 11:39:32;2024-08-03 13:04:52;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;90.64;597.86;1 h 1 min 59 sec;1.0331;541.89;524.52;0;64;31;100.00;100.00;100.00;;;2024-08-03 19:04:39;normal;55.97;00: 49: 49;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/52a21a21-46bb-451b-8b89-17a4398453e5;Normal end
2024-08-03 08:43:04;2024-08-03 09:57:21;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.70;601.58;0 h 58 min 49 sec;0.9803;557.68;568.83;0;99;70;100.00;100.00;100.00;;;2024-08-03 15:57:08;normal;43.90;00: 50: 07;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/03dd916c-5622-48c4-809d-134d9fa08de5;Normal end
2024-08-02 16:52:12;2024-08-02 18:11:27;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.03;598.45;0 h 58 min 54 sec;0.9817;550.75;560.95;0;99;78;100.00;100.00;100.00;;;2024-08-03 00:11:14;normal;47.70;00: 49: 52;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/13a62a53-518a-4845-9563-bebbcd436215;Normal end
2024-08-02 09:04:01;2024-08-02 16:50:27;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;92.16;995.15;2 h 34 min 8 sec;2.5689;917.10;356.99;0;99;99;100.00;100.00;100.00;;;2024-08-02 22:50:16;normal;78.05;01: 22: 55;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/3a09d1df-176a-4682-a943-167cf83fcbb9;Manual termination
2024-08-01 18:43:28;2024-08-02 09:02:19;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;8.10;594.13;0 h 3 min 59 sec;0.0664;48.15;724.84;0;66;99;100.00;100.00;100.00;;;2024-08-02 15:02:05;normal;545.98;00: 49: 30;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/b4a05c82-6631-4d27-acfa-cf8f0d8e361f;Manual termination
2024-08-01 16:34:43;2024-08-01 17:56:19;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;91.50;598.24;1 h 1 min 25 sec;1.0236;547.41;534.66;0;99;69;100.00;100.00;100.00;;;2024-08-01 23:56:06;normal;50.84;00: 49: 51;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/b8c36ac6-6a38-4c3a-8fd4-0aa735b6a0d1;Normal end
2024-08-01 08:36:31;2024-08-01 11:53:28;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;93.24;994.39;2 h 26 min 58 sec;2.4494;927.15;378.50;0;99;18;100.00;100.00;100.00;;;2024-08-01 17:53:16;normal;67.25;01: 22: 51;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/e92cd143-78b6-4745-ac4e-8225b5377d1b;Normal end
2024-07-31 23:43:33;2024-08-01 08:26:04;coursives_F2;Correspondance_F2_K2;Atalian_ADP;GS142-0230-J4P-P000;user;72.34;1,108.01;1 h 35 min 33 sec;1.5925;801.52;503.30;0;99;99;100.00;100.00;100.00;;;2024-08-01 14:25:53;normal;306.49;01: 32: 20;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/9dab1463-93c0-4944-917e-ed617444ed79;Manual termination
2024-07-31 13:55:10;2024-07-31 23:40:32;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;66.89;986.81;1 h 29 min 12 sec;1.4867;660.06;443.95;0;57;99;100.00;100.00;100.00;;;2024-08-01 05:40:18;normal;326.76;01: 22: 14;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/30c815cb-4e4a-4938-b508-5077dbd1fd50;Manual termination
2024-07-31 09:23:51;2024-07-31 10:41:43;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.84;601.09;1 h 0 min 2 sec;1.0006;558.03;557.58;0;99;70;100.00;100.00;100.00;;;2024-07-31 16:41:32;normal;43.06;00: 50: 05;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/228d6c81-afc4-4007-865d-ef2a6ff3e9f3;Normal end
2024-07-30 23:05:15;2024-07-31 09:23:29;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_ADP;GS142-0230-J4P-P000;user;90.80;1,624.95;3 h 17 min 36 sec;3.2933;1,475.46;447.99;0;99;99;100.00;100.00;100.00;;;2024-07-31 15:23:13;normal;149.50;02: 15: 24;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/14f7b3c8-e566-47d7-bfec-972a19bc35b2;Manual termination
2024-07-30 12:28:27;2024-07-30 14:02:39;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;64.55;596.04;0 h 50 min 41 sec;0.8447;384.73;455.33;0;59;29;100.00;100.00;100.00;;;2024-07-30 20:02:28;normal;211.32;00: 49: 40;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/ab624ef2-7a86-403b-9820-d9a75f1b69c3;Manual termination
2024-07-30 08:28:44;2024-07-30 09:51:00;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.83;601.98;1 h 1 min 3 sec;1.0175;558.82;549.10;0;99;68;100.00;100.00;100.00;;;2024-07-30 15:50:50;normal;43.16;00: 50: 09;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/3e8a92b9-7373-4ff7-a510-15d509016cac;Normal end
2024-07-29 10:05:59;2024-07-30 08:27:39;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;47.86;595.31;0 h 31 min 31 sec;0.5253;284.93;542.30;0;66;99;100.00;100.00;100.00;;;2024-07-30 14:27:28;normal;310.38;00: 49: 36;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/1c99afb2-65f9-4021-b0c5-4c6b29ab4aa5;Manual termination
2024-07-29 07:59:50;2024-07-29 09:20:08;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;93.24;601.69;1 h 1 min 24 sec;1.0233;560.98;548.06;0;99;69;100.00;100.00;100.00;;;2024-07-29 15:19:57;normal;40.70;00: 50: 08;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8f4c9852-5a84-49f5-99b8-a45624f2216d;Normal end
2024-07-28 16:10:46;2024-07-29 07:57:42;coursives_F2;Correspondance_F2_K2;Atalian_ADP;GS142-0230-J4P-P000;user;36.00;1,107.34;0 h 49 min 51 sec;0.8308;398.66;479.72;0;99;99;100.00;100.00;100.00;;;2024-07-29 13:57:30;normal;708.68;01: 32: 16;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/08720e9f-284f-43e5-a3de-b22658d46cc9;Manual termination
2024-07-28 08:55:06;2024-07-28 12:33:11;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;93.05;996.28;2 h 32 min 13 sec;2.5369;927.03;365.38;0;99;16;100.00;100.00;100.00;;;2024-07-28 18:33:00;normal;69.26;01: 23: 01;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/fe923899-8b64-4b5a-b8a4-036b4c8c8db4;Normal end
2024-07-27 15:47:51;2024-07-27 17:16:19;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;91.75;598.88;1 h 4 min 7 sec;1.0686;549.48;514.08;0;99;68;100.00;100.00;100.00;;;2024-07-27 23:16:13;normal;49.41;00: 49: 54;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/a8f65c0e-4587-407e-a408-756a890052a1;Normal end
2024-07-27 10:30:53;2024-07-27 11:47:56;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;91.26;598.49;1 h 0 min 5 sec;1.0014;546.16;545.35;0;68;39;100.00;100.00;100.00;;;2024-07-27 17:47:45;normal;52.33;00: 49: 52;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/f1f29845-6f48-450d-b2d9-6f0c81bf53d4;Normal end
2024-07-27 08:18:40;2024-07-27 09:29:50;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;93.28;601.69;0 h 55 min 50 sec;0.9306;561.25;603.02;0;99;72;100.00;100.00;100.00;;;2024-07-27 15:29:41;normal;40.44;00: 50: 08;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/12d59524-6f95-4b10-aa5b-fbdca8943e2a;Normal end
2024-07-26 00:22:12;2024-07-27 08:11:17;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_ADP;GS142-0230-J4P-P000;user;80.69;1,623.59;3 h 6 min 57 sec;3.1158;1,310.12;420.47;0;99;99;100.00;100.00;100.00;;;2024-07-27 14:11:04;normal;313.47;02: 15: 17;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/5e7fb131-8306-40de-8286-ca281352d968;Manual termination
2024-07-25 15:36:55;2024-07-25 16:53:15;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.07;598.48;0 h 58 min 25 sec;0.9736;550.99;565.80;0;82;53;100.00;100.00;100.00;;;2024-07-25 22:53:05;normal;47.48;00: 49: 52;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/acbc9e81-3ec4-4e53-8446-77329c3aa8d6;Normal end
2024-07-25 08:33:43;2024-07-25 11:41:20;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;93.98;993.62;2 h 26 min 33 sec;2.4425;933.85;382.31;0;99;19;100.00;100.00;100.00;;;2024-07-25 17:41:14;normal;59.77;01: 22: 48;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8dcfbc52-64e3-4197-b425-19a9c8997a6f;Normal end
2024-07-24 15:28:25;2024-07-25 08:28:31;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;54.96;987.43;1 h 15 min 18 sec;1.2550;542.65;432.37;0;50;99;100.00;100.00;100.00;;;2024-07-25 14:28:22;normal;444.78;01: 22: 17;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/43b2a475-da88-463c-b192-6c5c463df750;Manual termination
2024-07-24 11:34:43;2024-07-24 15:26:21;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;70.29;596.72;0 h 49 min 4 sec;0.8178;419.44;512.89;0;35;50;100.00;100.00;100.00;;;2024-07-24 21:26:12;normal;177.28;00: 49: 43;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/413a199c-efc0-489d-b77c-fde2f7eefeec;Manual termination
2024-07-24 10:15:40;2024-07-24 11:30:21;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;54.29;990.01;1 h 3 min 20 sec;1.0556;537.43;509.08;0;67;36;100.00;100.00;100.00;;;2024-07-24 17:30:12;normal;452.58;01: 22: 30;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/ccefdacd-cc3b-45bf-8bb5-ba94a6cd0626;Manual termination
2024-07-24 08:40:34;2024-07-24 10:01:35;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;91.33;601.77;1 h 1 min 44 sec;1.0289;549.60;534.17;0;99;68;100.00;100.00;100.00;;;2024-07-24 16:01:27;normal;52.17;00: 50: 08;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/b930ee54-67c6-47bb-a096-1afd648ca4a0;Normal end
2024-07-23 15:22:42;2024-07-24 08:27:18;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;80.03;993.39;1 h 59 min 55 sec;1.9986;794.98;397.73;0;99;99;100.00;100.00;100.00;;;2024-07-24 14:27:10;normal;198.42;01: 22: 46;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/1cf75b58-b7e2-4ed5-bb27-de416fabc030;Manual termination
2024-07-23 09:38:47;2024-07-23 10:49:02;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;93.25;601.63;0 h 57 min 8 sec;0.9522;560.99;589.06;0;99;73;100.00;100.00;100.00;;;2024-07-23 16:48:54;normal;40.63;00: 50: 08;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/08606f4e-c2c8-47aa-8841-e4099d5e2b0e;Normal end
2024-07-22 23:11:04;2024-07-23 03:14:53;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_ADP;GS142-0230-J4P-P000;user;95.49;1,631.52;3 h 40 min 15 sec;3.6708;1,557.94;424.39;0;99;74;100.00;100.00;100.00;;;2024-07-23 09:14:44;normal;73.58;02: 15: 57;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/66cac995-1284-4683-b10e-19638bb95d60;Normal end
2024-07-22 09:51:08;2024-07-22 11:04:56;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;91.90;601.15;0 h 59 min 1 sec;0.9836;552.43;561.61;0;99;71;100.00;100.00;100.00;;;2024-07-22 17:04:48;normal;48.72;00: 50: 05;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/efd45b97-def0-4220-937a-b918244ab85f;Normal end
2024-07-21 08:16:42;2024-07-21 11:40:23;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;92.00;994.58;2 h 32 min 12 sec;2.5367;915.06;360.72;0;99;15;100.00;100.00;100.00;;;2024-07-21 17:40:16;normal;79.53;01: 22: 52;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/d71d7dfb-6918-4a98-9368-328bcdb17866;Normal end
2024-07-20 15:50:01;2024-07-21 08:13:22;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;79.34;596.88;0 h 54 min 27 sec;0.9075;473.56;521.71;0;99;99;100.00;100.00;100.00;;;2024-07-21 14:13:13;normal;123.32;00: 49: 44;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8f8ff15c-4da8-475d-873e-f89dc05365f9;Manual termination
2024-07-20 15:44:04;2024-07-20 15:49:37;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;0.00;592.50;0 h 0 min 0 sec;0.0000;0.00;0.00;0;99;99;100.00;100.00;100.00;;;2024-07-20 21:49:30;normal;592.50;00: 49: 22;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/0cf13843-d35a-42dd-9e48-b9d17c3b418c;Manual termination
2024-07-20 09:42:52;2024-07-20 15:42:29;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;0.00;596.29;0 h 0 min 0 sec;0.0000;0.00;0.00;0;96;99;100.00;100.00;100.00;;;2024-07-20 21:42:26;normal;596.29;00: 49: 41;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/b4f415da-7fd2-4303-8e98-163b2d2b1bbe;Manual termination
2024-07-19 23:23:50;2024-07-20 09:41:24;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_ADP;GS142-0230-J4P-P000;user;87.47;1,625.12;3 h 11 min 39 sec;3.1942;1,421.50;445.02;0;99;96;100.00;100.00;100.00;;;2024-07-20 15:41:19;normal;203.62;02: 15: 25;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/489f1a76-412d-4f33-8e57-c878cf6efe29;Manual termination
2024-07-19 18:26:45;2024-07-19 23:21:05;coursives_F2;Correspondance_F2_K2;Atalian_ADP;GS142-0230-J4P-P000;user;56.53;1,107.33;1 h 29 min 59 sec;1.4997;626.01;417.34;0;99;99;100.00;100.00;100.00;;;2024-07-20 05:20:59;normal;481.32;01: 32: 16;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/983851cb-bfff-46d6-b119-f582077e2b9c;Manual termination
2024-07-19 08:53:01;2024-07-19 13:50:39;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;71.80;989.44;3 h 9 min 56 sec;3.1656;710.39;224.40;0;98;5;100.00;100.00;100.00;;;2024-07-19 19:50:34;normal;279.05;01: 22: 27;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/f8ee97d8-f09b-45d3-9507-a9a3919e0799;Manual termination
2024-07-19 08:29:43;2024-07-19 08:51:32;coursives_F1;Correspondance_F1_K1;Atalian_ADP;GS142-0230-J4P-P000;user;0.00;982.15;0 h 0 min 0 sec;0.0000;0.00;0.00;0;99;98;100.00;100.00;100.00;;;2024-07-19 14:51:26;normal;982.15;01: 21: 50;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/056371f0-baff-4a47-aa9b-7f9ed2f9b591;Manual termination
2024-07-18 22:59:39;2024-07-19 08:23:12;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_ADP;GS142-0230-J4P-P000;user;87.43;1,624.05;3 h 12 min 36 sec;3.2100;1,419.89;442.31;0;99;99;100.00;100.00;100.00;;;2024-07-19 14:23:06;normal;204.16;02: 15: 20;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/4da12877-3272-4af8-a73f-5d4826eaf5d6;Manual termination
2024-07-18 17:11:28;2024-07-18 19:59:54;coursives_F2;Coursives_F2_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.34;598.34;2 h 27 min 53 sec;2.4647;552.53;224.16;0;91;22;100.00;100.00;100.00;;;2024-07-19 01:59:47;normal;45.81;00: 49: 51;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/68308e4d-8676-4bd1-b7e1-1755b4f1b812;Normal end
2024-07-18 09:18:37;2024-07-18 10:27:21;coursives_F1;Coursive_F1_Fusion;Atalian_ADP;GS142-0230-J4P-P000;user;92.81;601.29;0 h 55 min 39 sec;0.9275;558.03;601.55;0;97;71;100.00;100.00;100.00;;;2024-07-18 16:27:21;normal;43.26;00: 50: 06;aspiration;00: 00: 00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/0b27d520-bd90-4958-9326-7743e9c1ac9a;Normal end
